ID;Descrição;Preço em R$
198;SSD 500 GB WD Red SN700, M.2 2280, NVMe, Leitura: 3430MB/s e Gravação: 2600MB/s, Vermelho - WDS500G1R0C;576,99
199;Case para SSD M.2 Ugreen, Duplo Protocolo, Nvme/sata 10GB - Uasp;232,37
200;SSD Sandisk Plus, 480GB, SATA, Leitura 535MB, Gravação 445MB;239,85
201;Dissipador de Calor para SSD M2, Nvme, Preto, Led, Argb, 5v, 3 Pinos, Efeito Infinito, Alumínio;74,70
202;SSD Externo Portátil SanDisk Extreme 1TB, USB, Leitura: 1050 MB/s e Gravação: 1000 MB/s, Azul - SDSSDE61-1T00-G25B;699,99
203;SSD Kingston DC1000B, 960GB, PCIe, NVMe, M.2 2280, Leituras 3.400MB/s, Gravação 925MB/s - SEDC1000BM8/960G;789,99
204;SSD Crucial BX500, 480GB, SATA, Leitura 540 MB/s, Gravação 500 MB/s - CT480BX500SSD1;269,00
205;SSD Hikvision SATA III 6GB/s, 120GB - HS-SSD-C100;77,75
206;SSD 8TB Corsair MP600 PRO XT, PCIe Gen 4.0 x4 NVMe M.2, Leitura: 7000MB/s e Gravação: 6100MB/s, Preto - CSSD-F8000GBMP600PXT;6.399,99
207;SSD Externo Redragon 256GB, USB, Tipo C;216,75
208;SSD 256 GB Sata3 2,5Polegadas Ioway;169,40
209;Dissipador de Calor para SSD Jonsbo, Compatível c/ M.2, Nvme, SATA, Alumínio - 2280;95,95
210;SSD Kingston Kc3000, 512GB, M.2 2280 Pcie, Nvme, Leitura: 7000MB/s E Gravação: 3900MB/s, Para Pc E Ps5 - Skc3000s/512g;494,48
211;SSD Crucial P3, 500GB, Nvme M.2, 2280, Leitura 3500MB/s e Gravação 1900MB/s - Ct500p3SSD8;290,00
212;SSD WD Black 1TB SN850P NVMe, Leitura: 7300MB/s e Gravação: 6300MB/s, para consoles PS5 - WDBBYV0010BNC-WRSN;949,99
213;SSD Samsung 870 Evo, 1TB, SATA - mz-77e1t0b/am;680,54
214;SSD Corsair 1TB MP700, M.2 PCIe Gen5 x4 NVMe 2.0, Leitura: 9500MB/s e Gravação 8500MB/s, Preto - CSSD-F1000GBMP700R2;1.099,99
215;Dissipador de Calor Coolmoon para SSD M2, Nvme, LED, ARGB, 5v, 3 Pinos, Alumínio;68,70
216;SSD 2 TB WD Blue, M.2, Leitura: 560MB/s e Gravação: 530MB/s - WDS200T2B0B;599,99
217;Ssd 256gb M.2, 2280 Xpg, Asx8100np;304,20
218;SSD Western Digital 4TB, Sata Iii Red Nas Sa500, 2.5 Polegadas, Wds400t1r0a;3.417,21
219;SSD Externo 1 TB Samsung T7, USB 3.2, Leitura: atÃ© 1050MB/s e Gravação: atÃ© 1000MB/s, Titanium Gray - MU-PC1T0T/AM;729,99
220;SSD 2TB WD Blue SN580 NVMe, M.2 PCle, Gen4, Leitura 4150 e Gravação 4150 - WDS200T3B0E;839,99
221;SSD Externo Portátil SanDisk Extreme, 500GB, USB 3.1, Leitura: 1050 MB/s e Gravação: 1000 MB/s, Preto e Laranja  - SDSSDE61-500G-G25;569,99
222;SSD Patriot Burst Elite 120GB, 2.5 Pol, SATA III, Leitura 450MB/s E Gravação 320MB/s - Pbe120gs25SSDr;104,86
223;SSD Externo 2TB Samsung T7, USB 3.2, Leitura: 1050MB/s e Gravação: 1000MB/s, Titanium Gray - MU-PC2T0T/AM;1.159,99
224;SSD Samsung 250GB, M.2, NVMe 980, Leitura 2900MB/s e Gravação 1300MB/s - MZ-V8V250BW;239,99
225;SSD M2 240GB, Kingston A400, M.2 2280 - SA400M8/240G;476,04
226;SSD M.2 256G NVMe - OEM - Formato 2230;109,75
227;"SSD PNY CS900 120Gb, 2.5"" SATA III 6 Gbs - ssd7cs900-120";146,69
228;SSD M.2 Western Digital WD Black, SN770 Gen4, 1TB, 5150MBs;646,70
229;Ssd Ntc 240gb Sata Lll 2,5 polegadas;129,26
230;"SSD Patriot P210s128g25 128GB 2.5"" Sata 3 500mb/s Leit,  400mb/s Grav 120";112,91
231;SSD M.2 Adata Legend 850, 512GB, Pcie 4.0, 5000mbs;589,90
232;SSD Adata Legend 960 Max, 1TB, NVMe 2280 - Aleg-960m-1tcs;724,76
233;SSD Externo Samsung 1TB, T7 Titan, Leitura 1050MB/s e Gravação 1000MB/s - MU-PC1T0T/WW;719,99
234;Ssd 120gb Keepdata Sata Iii Kds120g-l21;104,00
235;Placa Pci-e Adaptador SSD, M2 No Pc Dp-20 Dex;53,90
236;SSD Samsung 870 EVO, 500GB, SATA 2.5, Leitura 560 MB/s, Gravação 530 MB/s, Preto - MZ-77E500B/AM;499,00
237;SSD Externo Samsung 500GB, T7 Titan, USB, Leitura 1050MB/s e Gravação 1000MB/s - MU-PC500T/WW;489,99
238;SSD 128GB Patriot P300, M.2 2280 Pcie 3x4 Nvme 1.3, Leitura 1600MB/s, Grav. 600MB/s - P300p128gm28;116,31
239;SSD Western Digital Black Sn850x, 4TB, Nvme, 2280 - Wds400t2x0e;2.621,61
240;SSD Adata 240GB Su650, SATA III, Leitura 520MBps E Gravação 450MBps - Asu650ss-240gt-R;157,49
241;SSD Western Digital Green Sata Lll 2tb 2,5 Polegadas - Wds200t2g0a;818,01
242;"Ssd 480gb Sata 3 2,5"" C100 Hikvision Hs-ssd-c100/480g";187,00
243;Ssd 120 Gb, Afox, Sata Iii, 6gbs, Sd250-120gn;132,87
244;Docking Station Akasa Duodock X Para SSD E HD 2.5pol e 3.5pol, SATA, USB 3.0, Preto - AK-DK03U3-BK;390,59
245;SSD Crucial, P3 Plus 500GB, M.2 PCIe NVMe, Leitura: 4,700MB/s, Gravação: 1,900MB/s, CT500P3PSSD8;306,81
246;SSD Western Digital WDS200T1R0A Red Nas Sa500, 2TB, SATA M.2, Leitura Até 560 MB/s, Gravação: Até 530 MB/s;1.880,52
247;SSD Pny Cs900 500GB, Sata Iii, 2,5 Polegadas - SSD7CS900-500-RB;244,71
248;SSD 250 GB Samsung 970 EVO Plus, M.2 NVMe, Leitura: 3500MB/s e Gravação: 2300MB/s - MZ-V7S250B/AM;389,99
249;SSD Externo Redragon 512GB, USB, Tipo C;371,32
250;SSD Kingston, A400, 120GB, SATA;182,59
251;SSD PNY Xlr8 Cs3140, 2tb, NVMe 2280 - M280cs3140-2tb-cl;890,91
252;HD SSD Nvme M2 Hikvision, 512GB, 512GB - HS-SSD-E100N;343,58
253;SSD Externo Portátil Sandisk, 480GB, USB, Leitura: 520MB/s, Preto e Laranja - SDSSDE30-480G-G25;479,99
254;Placa Pci-e Para SSD M.2 Com Nvme - Pci-e X4 - Pm2-pcie;73,80
255;Case SSD M.2, Adaptador, Sata Pci-e, Nvme Nv1 Usb 3.1, Type C, 10 Gbps;206,71
256;SSD 2TB Corsair MP600 PRO NH, PCIe Gen 4.0 x4 NVMe M.2, Leitura: 7000MB/s e Gravação: 5700MB/s, Preto - CSSD-F2000GBMP600PNH;1.159,99
257;SSD Adata Legend 710, 256GB, Nvme M.2 2280, Leitura 2100mb/s, Gravação 1000mb/s - Aleg-710-256gcs;199,80
258;SSD Rise Mode Gamer M.2 Z Series 2TB M.2, NVMe, Leitura: 3500MB/s e Gravação: 3100MB/s - RM-SSD-2TB-M2;749,99
259;SSD 500GB WD Black SN750 SE, M.2, NVMe, PCIe Gen4, Leitura: 3600MB/s e Gravação: 2000MB/s - WDS500G1B0E;399,99
260;Placa Sata Para Ssd M.2 - Adaptador Sata 7+15 Pinos - Pm2-sata;45,90
261;HD SSD M.2, XPG Adata, Gammix S70 Blade, Pci-e, 4.0x4 - Agammixs70b-1t-cs 3559;755,48
262;SSD Tronos Tn128g-2280, 128GB, M.2 PCIe NVMe - Sm2263xt - Oem;104,88
263;SSD M2 Pcle 4.0, Blaze Redragon, 1tb;633,22
264;SSD Samsung 980 PRO Series, 1TB, M.2, NVMe, Leitura até 7.000 MB/s, Preto- Mz-v8p1t0b/am;810,00
265;SSD WD Black 500GB SN770M, M.2 2230 NVM - WDS500G3X0G-00CHY0;539,99
266;SSD Externo Samsung, 870 EVO, 1TB, SATA, Não NVMe, Leitura: 560 MB/s, Gravação: 530 MB/s - Mz-77e1t0e;905,31
267;SSD 1 TB Adata XPG SX6000, M.2 NVMe, Leitura: 2100MB/s e Gravação: 1500MB/s - ASX6000PNP-1TT-C;449,99
268;HD SSD Gigabyte 480GB - Gp-gstfs31480gntd;273,75
269;SSD M.2 Westerndigital Sn570 Blue, 500GB, 3300mbs.;271,78
270;Ssd Ntc 480gb Sata Lll 2.5'';268,42
271;SSD Samsung 1TB, M.2 PCIe 3.0, 980 Nvme, Leitura: 3.500 MB/s e Gravação: 3.000 MB/s, Preto - Mz-v8v1t0b/am;590,31
272;"Adaptador Baia De Ssd 2.5"" Para 3.5 Sna-br2/35 - Kingston";41,90
273;"SSD Hikvision 480GB Sata III, 6GB/s, 2.5"", 550MBs - Minder/480G";399,00
274;SSD 4tb M.2 Nvme Pcie 4.0 speed Gta Tech,7000mb/s Leit - 6000mb/s Grav SSD4tb4.0;1.763,75
275;SSD M.2 256GB - NVMe - Formato 2242 - OEM;109,75
276;SSD Samsung 980 Pro 500GB Nvme M.2 2280, Mz-v8p500b/am;638,86
277;SSD, XPG S70 Blade 2TB, M.2 NVME, PCIE GEN4x4, Leitura: 7400mb/s E Gravação: 6400mb/s, 3d Nand - AGAMMIXS70B-2T-CS;1.222,59
278;SSD Lexar Ns100 1TB, SATA, Leitura 520MB/s  - Lns100-1trb;413,91
279;SSD 480GB Patriot Burst Elite, Sata Iii 6GB/s, Leitura 450MB/s, Gravação 320MB/s - Pbe480gs25ssdr;230,54
280;HD Patriot P300 SSD M.2 2280, 256GB, NVME 1.3, Leitura 1700MB/S, Gravação 1100MB/S - P300p256gm28;177,78
281;"SSD Samsung 870 EVO, 2TB, SATA  2.5"", Leitura 560MB/s - MZ-77E2T0B/AM";1.325,00
282;SSD 2TB Corsair MP600 PRO XT Hydro X Edition, PCIe Gen 4.0 x4 NVMe M.2, Leitura: 7100MB/s e Gravação: 6800MB/s - CSSD-F2000GBMP600PXT;1.289,99
283;"SSD Patriot P210, 512GB, 2.5"", Sata 3 - P210s512g25";257,64
284;SSD Externo, Sandisk, Extreme, 2TB, 1050 MBS Leitura, 1000 MBS Escrita;1.115,10
285;SSD M.2 500gb Adata Legend 850 Lite - Leitura 5000 Mb/s - Gravação 4500 Mb/s - Aleg-850l-5000gcs;340,19
286;HD SSD Nvme M2 Hikvision, 128GB - HS-SSD-E100N-STD;122,94
287;SSD 240gb S3+, Sata III 6Gb/s, Leitura 550 Mb/s, Gravação 500 Mb/s - S3ssdc240;159,00
288;Ssd 1TB 2.5 Sata 3 560MB/s Leit - 520MB/s Grav Ssd1000GB2,5 Gta Tech;327,25
289;SSD 480 GB Sata 3, 2,5Polegadas Ioway;212,44
290;Case Adaptador SSD M.2 NVME Para USB-c,USB 3.0, F3 Cs-adp-ngff/nvme;72,25
291;SSD Crucial, 2TB, Nvme Pcie, Leitura: 3500MB/s + Gravação: 3000MB/s, P3 - Ct2000p3SSD8;859,24
292;"SSD Western Digital Green, 2TB, 2.5"" SATA III, 545MB/s - WDS200T2G0A";921,00
293;"SSD Lexar, NS100, 512GB, Sata III, 2.5"", Lns100-512rb";224,91
294;Ssd Externo 960gb Adata Sd600q - Usb 3.2 - Leitura 440mb/s - Preto - Asd600q-960gu31-cbk;514,25
295;SSD Colorful 1Tb, Sl500, Sata 3.0;315,92
296;SSD Samsung 870 Qvo, 2TB, SATA III 2.5 Polegadas, Leitura 560MBps E Escrita 530MBps - Mz-77q2t0b/Am;1.146,56
297;SSD Kingston, 7.680TB, PCIe, NVMe, U.2, Leituras 3.100MB/s, Gravação 2.700MB/s - SEDC1500M/7680G;3.499,99
298;SSD 1 Tb Wd Blue, Sata, Leitura: 560mb/s E Gravação: 520mb/s - Wds100t3b0a;666,55
299;Hd Ssd 256gb Pny Cs1031, M.2 2280, Pcie Gen 3x4 Nvme 1.3, Leitura 1700mb/s, Gravação 1100mb/s;176,18
300;SSD Interno Pny 1tb Sata 3500MBs Preta - Ssd7cs900-1tb-rb;383,78
301;SSD Intel 660p Series 2Tb M.2 Nvme Pcie 3.0x4, Leitura 1800 Mb/s, Gravação 1800 Mb/s - Ssdpeknw020t8x1;1.234,99
302;SSD M.2 Kingston NV2 PCIe 4.0, 250GB, 3000MBs;215,00
303;HD SSD 120GB Knup Kp-ss120 Ultra Velocidade Sata  Pc Notebook;215,49
304;SSD Sandisk Sdssda-1t00-g27, Plus, 1TB, Sata Iii 6GB/s, Leitura 535mb/s, Gravação 350mb/s;427,71
305;HD SSD 960GB Kingston A400, Sata III 6GB/S, Leitura 500MB/S, Gravação 450MB/S - Sa400s37/960g;464,37
306;SSD M.2 Pny Xlr8 Cs3140 Gen4, 4tb, 7500mbs;4.469,90
307;"Intel Server, D3-s4510, 2.5"", 1.92TB";2.199,00
308;SSD M.2 256GB NVMe - Formato 2230 - OEM;109,75
309;SSD Pny 2TB Cs1031b Nvme M.2 2280 - M280cs1031-2tb-cl;693,81
310;SSD Externo 960 GB Kingston IronKey Vault Privacy 80, Leitura: 250MB/s e Gravação: 250MB/s, USB-C, Azul - IKVP80ES/960G;1.999,99
311;SSD, 128GB, Patriot, P300, M.2, 2280, NVME PCIE, GEN3 X4, P300P128GM28;125,72
312;"SSD Intel Server D3-s4510 2,5"" 3,84TB";3.399,00
313;SSD 1TB Ktrok, M.2 2280, PCI-e NVMe - Ktrok Nvme 1TB;500,46
314;Gaveta Case Externo Sata HD SSD 2.5 USB 3.0 5gbps - Ugreen;130,04
315;SSD 1TB 2.5 Sata 3, 560mb/s Leit - 530mb/s, Ultra 3D - Sdssdh3-1t00-g25 Sandisk;549,99
316;SSD Samsung 980 500GB, NVMe 1.4, mz-v8v500b/am;352,71
317;Case Externo Orico, Para SSD M.2, NGFF M.2, 5Gbps, Tipo-C, Preto - M2PF-C3;139,60
318;SSD Kingspec 960GB Sata III, Leitura Até 570MB/s E Gravação Até 520MB/s - P4-960;739,00
319;SSD Western Digital Green Sn350, 1TB, M.2 2280 Nvme, 3200mb/s, 2.500mb/s - Wds100t3g0c-00azl0;413,78
320;SSD Lexar Nq100 480GB Sata Iii 2,5 Polegadas - Lnq100x480g-rnnnu;249,00
321;SSD M.2 Western Digital, SN700 Red, 2TB, 3400MBs;2.249,01
322;SSD Kingston Kc3000 Gen4, 1024GB, M.2 2280 PCIe 4 NVME, Leitura 7000 MB/s E Gravação 6000 MB/s, Preto - Skc3000s/1024g;924,26
323;Gabinete Kmex Gx-05ch Micro Atx, Mid tower, Com Fonte, Preto;215,00
324;SSD NTC 256GB M.2 2280 SATA III - NTCKFF6M.2NGFF-256;132,21
325;Ssd 480gb Adata Ultimate Su650, Sata 6gb/s, Leitura 520mb/s, Gravação 450mb/s - Asu650ss-480gt-r;249,00
326;SSD Redragon 512GB Blaze, M.2 NVMe, Leitura 7050MB/s E Gravação 4200MB/s - GD-703;469,90
327;SSD Kings, 120GB, SATA, Leitura: 500MB/s + Gravação: 320MB/s, Preto;189,99
328;SSD Axis 500 Multi Ss100 120GB Sata Iii 2,5 Polegadas;104,49
329;"Ssd Hikvision 240gb 2,5"" Sata 3 - Hs-ssd-c100/240g";153,40
330;SSD 480GB Adata Su630, SATA 2.5 - ASU630SS-480GQ;469,00
331;SSD INTEL SERVER D3-S4520, 2.5 3.84TB SATA;3.041,10
332;SSD Seagate 480GB, Barracuda, 2.5 Polegadas, Sata 3 - Za480cv1a002;282,66
333;SSD M.2 NVME 512GB, E1000, Hikvison - HS-SSD-E1000/512G;399,99
334;SSD Kingston 1920GB, Sata3, Enterprise Série Dc600m, Para Servidores E Data Centers - Sedc600m/1920g;1.645,40
335;Case F3 Adaptador de SSD M.2, Para SATA 3, 2.5 Polegadas - CS-M2-02;62,99
336;SSD Western Digital Black Sn850x, 2TB, NVMe, 2280 Com Dissipador - Wds200t2xhe;1.506,16
337;Case Externa SSD Ngff M.2 B-key Ugreen USB 3.0, Prata;159,44
338;SSD 512 GB XPG SX6000 Lite, M.2, PCIe, NVMe, Leitura: 1800MB/s e Gravação: 1200MB/s - ASX6000LNP-512GT-C;339,99
339;SSD Adata XPG Spectrix S40G, 256GB, M.2, Leitura 3500MB/s, Gravação 1200MB/s - AS40G-256GT-C;649,19
340;SSD Kingston Nv1 500gb m.2 2280, Nvme, Leitura: 2100mb/s e Gravação: 1700mb/s - SNVS/500G;411,35
341;SSD Wd Red 500GB Sa500 Para Servidores 2.5'' - Wds500g1r0a;613,91
342;SSD 1TB Sata Iii 2.5Polegadas Skc600/1024g Kingston;735,00
343;SSD 256GB, M 2 2280 Upgamer Up500 550 500mbs;119,00
344;SSD Externo Portátil Sandisk Extreme Pro, 4TB, Leitura: 2.000 Mb/s, Gravação: 2.000 Mb/s, USB 3.1, Preto E Laranja - Sdssde 81-4t00-G25;2.390,00
345;SSD NTC 256GB, Nvme M.2 2280 - NTCKF-F6M.2NVME-256;172,38
346;SSD Multi Axis 400 Ss104 120GB, M.2, Leitura 450MB/s, Gravação 400MB/s;89,00
347;SSD INTEL SERVER D3-S4520, 2.5 1.92TB SATA;2.399,00
348;Ssd Pctop 2.5 240gb 2.5 Sata - Gc25 240gb;102,00
349;SSD Intel 960GB, SATA, Leitura 560MB/s, Gravação 510MB/s - SSDSC2KB960G801;1.399,00
350;SSD Kingston 480GB, Dc600m 2.5 Polegadas Sata 3 - Sedc600m/480g;1.002,62
351;SSD Adata M.2 2tb Xpg Spectrix S40g Nvme, RGB - As40g-2tt-c;955,47
352;SSD Western Digital SN700 Red 1TB, M.2, Leitura Até 3400MB/s, Gravação Até 2900MB/s;1.042,11
353;"Ssd 128gb Sata 3 2,5"" E100 Hikvision Hs-ssd-e100/128g";118,19
354;HD SSD 512GB Kingcomp;225,00
355;SSD Portátil Samsung T7 1Tb Shield - Mu-pe1t0s;1.019,00
356;SSD WD Black SN750 M.2, 250GB, Leitura 3100MBs e Gravação 1600MBs;519,21
357;SSD Intel S4520 Series, 480GB, 2.5 SATA, Leitura 560MB/s E Gravação 490MB/s;899,00
358;SSD Hikvision E1000 256GB, M.2 NVME, Leitura 1900MB/s, Gravação 1200MB/s - HS-SSD-E1000/256G;175,60
359;SSD Western Digital 1tb M.2 Nvme Sn350, Leitura E Gravação 2400mb/s - 2400mb/s Gen3x4 Wds100t2g0c-00cdh0;520,00
360;Ssd M.2 2280, Nvme 256GB, Oxybr;188,01
361;SSD Keepdata 480GB,  Kds480g-l21, 500 Mb/s De Leitura - Prata/Vermelho;228,00
362;SSD M.2 Western Digital, WD Black Sn770, Gen4, 250GB, 5000Mbs;328,00
363;Case Organizador Urban Gate, Camada Dupla, Impermeável, para Acessório Digital, Preto;119,90
364;Ssd, Gigabyte, 128gb, Nvme M.2 2280, Gp-gsm2ne3128gntd;214,34
365;SSD Multi Axis 400, 2.5 Polegadas, 120GB, Gravação 400MB/s - SS101;166,91
366;SSD Externo SanDisk 4TB Extreme Portable SSD V2;2.798,00
367;Hd SSD Up Gamer Up500, 480GB, Sata 3, 550/500MB/s 5500;205,14
368;SSD Adata Xpg Gammix S11 Pro, 512GB, M.2 2280, Pcie Gen3x4, NVMe 1.3, Leitura 3500 MB/s, Gravação 2300MB/s - Agammixs11p-512gt-C;527,55
369;SSD M.2 Adata XPG 4tb Gammix S70 Blade;3.237,48
370;SSD Adata Legend 850, 512GB, NVMe 2280 - Aleg-850-512gcs;364,27
371;SSD Ntc, 128GB Nvme M.2 2280;139,53
372;Memória SSD, Hoopson, 256gb;220,00
373;SSD XPG Gammix S50 Lite 512GB, M.2 2280, NVMe, PCIe, Gen4 X4, Leitura 3800 MB/s, Grav 2800 MB/s;299,61
374;Ssd, M.2, 2280, Wd, Sn850 Black, 500GB, PCIE Gen4 NVME - WDS500G1XHE;419,90
375;SSD Xpg Adata M.2 4TB Gammix S70 Blade NVME - Agammixs70b-4t-cs;5.290,00
376;Ssd Kingspec 120gb 2,5 Polegadas Sata3 - P4-120;88,00
377;SSD Hikvision 256GB M.2 2280 Nvme Pcie E1000 - SS530;158,54
378;SSD Redragon Hs-SSD-eMBer 128GB M.2;119,90
379;SSD Samsung 970 Evo Plus 500GB, M.2, NVMe, Leitura e Gravação Sequencial de até 3.500 MB/s e 3.300 MB/s, Preto - MZ-V7S500B/AM;437,96
380;Ssd 512gb 2.5 Sata 3 550mb/s Leitura - 520mb/s Gravaçao Skc600/512g Kingston;455,00
381;SSD Oxy 960GB SATA, LEITURA  550 MB/S, GRAVAÇÃO 350 MB/S;429,30
382;SSD Sandisk 480GB Plus G26.;305,00
383;SSD Hikvision E3000 256GB, M.2 2280 Nvme Pcie 3.0, Hs-SD-e3000,256g;169,95
384;"SSD Ktrok 480GB 2.5"" Sata 6 Gbs";224,91
385;HD SSD Sata 2.5 Hikvision 256GB Hs-SSD-e100/256g;186,51
386;Ssd, M.2, Nvmexpress, PCIE S3+ 480GB;563,56
387;SSD S3+ S3SSDC120 120GB, SATA, Leitura 550MB/s, Gravação 500MB/s, Preto;96,00
388;SSD Adata M.2 1TB, Xpg Gammix S70 Blade Nvme - Agammixs70b-1t-cs;1.005,41
389;SSD Kingston 2TB, NV1 M.2 2280 NVME PCIE 3.0 Gen4x4 Snv2s-2000g;789,95
390;SSD Portátil 256GB, USB 3.0, 430 MBps, Goldentec - GT256;333,19
391;SSD XPG SX6000 Lite, 128GB, M2 NVMe - ASX6000LNP-128GT-C;254,18
392;SSD Samsung 870 Evo, 500GB, SATA 2.5, Leitura 560MBps E Gravação 530MBps- Mz-77e500b/Am;499,00
393;SSD Goldentec 480GB, SATA III, Leitura: 500 MB/s + Gravação: 400 MB/s, Preto;297,48
394;SSD Goldentec, 240GB, M.2, Leitura: 500 MB/s + Gravação: 400MB/s, Preto;273,67
395;"SSD 240GB, 2.5"" Sata III, 6GBs";146,65
396;Drive SSD 500GB, M.2 Wester Digital - Sn750-wds500g3xhc;289,90
397;SSD Gamer Kingston Kc3000, 2TB, M.2 2280, Pcie 4.0 Nvme, 7000MB/s - 7000MB/s - SKS3000D/2048G;1.414,40
398;SSD Gigabyte Aorus, 256GB, RGB, M.2 NVMe,  Dissipador, 3480MB/s - Gp-asm2ne2256gttdr;358,20
399;SSD 4tb Xpg S70 Blade, M.2 Nvme, Leitura 7400mb/s, Gravação 6600mb/s - Agammixs70b-4t-cs;2.650,05
400;M.2 Sata 480gb Wd Green Wds480g3g0b;257,64
401;SSD Win Memory M.2 Sata III, 64GB;181,79
402;SSD Patriot Burst, 240GB, Sata III, 2.5, Leitura 555MBs e Gravação 500MBs - PBU240GS25SSDR;199,40
403;Western Digital Unidade De Estado Sólido, SSD Interno, WD Green Sn350, NVME, 2TB - Gen3 Pcie, QLC, M.2 2280, Até 3.200 MB/s - Wds200t3g0c;979,00
404;SSD WD Green, 240GB, M.2 - Wds240g2g0b.;299,00
405;SSD Wd Green 240GB, 240g3g0a, Western Digital;179,96
406;Ssd Kingston Fury Renegade 2tb M.2 2280 Nvme 7.300mb/s - Sfyrs/2000g;1.103,44
407;SSD Oscoo On900 Pcie Nvme 2280;199,90
408;"SSD Samsung 870 Evo Mz-77e250b/am   2.5""  250Gb";549,00
409;Ssd M.2 256gb Xpg Gammix S41 Tuf - Nvme - Leitura 3500mb/s - Gravação 1000mb/s - Agammixs41-256g-c;429,00
410;SSD Ntc 128Gb, M.2 2280 - Ntckf-f6m.2ngff-128;125,10
411;SSD Redragon Blaze M.2 2280 512GB 2.5 Polegadas;367,90
412;SSD Samsung M.2 970 Evo Plus 1TB - Mz-v7s1t0bw;799,00
413;SSD Adata 1TB Legend 710, M.2 2280 NVMe - Aleg-710-1tcs;566,99
414;SSD Western Digital Black Sn850x, 1TB, NVMe, 2280 - Wds100t2x0e;746,91
415;Ssd 250gb Hp, E900;219,90
416;Case Externo Para SSD M.2 Nvme Type C 3.1 - Csm2c;189,99
417;SSD Western Digital Wd_black Sn850x, 2TB, Pcie Gen4 M.2 2280, Leitura: 7300MB/s + Gravação: 6600MB/s, Preto - Wds200t2x0e;1.313,91
418;Sata Docking Station, Cópia Offline Hot Swap Double Slot 2x 18tb Hard Drive USB 3.0 Led RGB;269,90
419;SSD Sata 120Gb, Masterdrive 400mb/s - Leitura;146,99
420;SSD Externo, Sandisk, Extreme, 1TB, 1050 MBS Leitura, 1000 MBS Escrita;1.029,99
421;SSD Kingston Nv2 M.2, Nvme 500GB, 2280 Pcie 4.0 - Snv2s/500g;299,95
422;SSD Kingston Nv2, 2TB, M.2 2280, Nvme Pcie 4.0 X4, Leitura 3500MB/s, Gravação 2800MB/s - Snv2s/2000g;910,28
423;SSD Adata M.2 500GB, Legend 850 Lite Nvme - Aleg-850l-500gcs;457,06
424;SSD Kingspec 240GB, 2.5 Polegadas, Sata3 - P4-240;144,00
425;"SSD Sata 120GB NTC Sata Lll 2.5"", Leitura 500 MB/s, Gravação 400 MB/s";105,88
426;HD SSD Samsung 870 QVO 4TB Sata III - MZ-77Q2T0B/AM - 3135;2.669,00
427;Case Para SSD M.2 Nvme, USB-C 3.1, 10 Gbps, Husky Gaming Storm 100, Hgml015;188,99
428;Disco Sólido Interno SSD 480gb Cor Preto;360,99
429;SSD 512GB, M 2 Nvme Upgamer Up2000 2000 1500mbs;269,18
430;"SSD 480GB 2.5"" Sata 3, 560 MB/s Leit, 500 MB/s Grav, Gta Tech - Ssd480gb2.5";194,65
431;HD SSD M.2 Kingston Fury Renegade 4TB Pci-e 4.0x4 -  Sfyrd/4000g 5165;3.456,99
432;SSD Ktrok M.2 2280 256Gb PCI-e Nvme Solid State Drive;169,90
433;SSD Multi Gamer Multi, 240GB, 2,5 Polegadas;206,10
434;SSD 128GB Keepdata, M.2 2280, Sata Iii 6GB/s, Leitura 550mb/s, Gravação 500mb/s - KDM128G-J12;110,91
435;SSD 240GB, Sata III, Macrovip, 500mb/s a 450mb/s - Mv240gb;212,74
436;SSD Kingston nv2s/1000g,  1TB, SATA, NVMe, Leitura 3.500MB/s, Gravação 2.100MB/s;418,82
437;SSD Redragon Spark 240GB, Sata Lll 2,5 Polegadas - Gd-306;169,44
438;Ssd, 1tb, M.2 NVME PCIE, 2100MB/S Leit - 1650MB/S Grav, P300P1TBM28, Patriot;442,25
439;SSD Kingston 256GB KC600 SATA SKC600-256G;263,52
440;Ssd Wd Blue 2.5 1tb Sata Iii 560 Mb/s Wds100t2b0a;699,90
441;SSD Patriot P310 960gb M.2 2280 Nvme Pcie Gen 3 X4 - P310p960gm28 Cor:preto;431,57
442;SSD 512GB WIN MEMORY SATA 2,5? Leitura 560MB/s;387,81
443;SSD Interno Whalekom 128GB, S25 Series Sata, 2.5 Polegadas;82,55
444;SSD Adata, 960GB, 2.5 Polegadas Sata Iii 6GB/s, leitura 520 MB/s, gravação 450 mb/s - Asu650ss-960gt-r;459,80
445;SSD Ioway 1TB, M.2 Nvme Pcie 2280 Gen3;338,53
446;SSD Pny Xlr8 Cs3140, 4TB, NVMe 2280 - M280cs3140-4tb-cl;2.245,41
447;SSD Adata Legend 710, 512GB, M.2 2280 PCIe Gen3 x4 NVMe 1.4, Leitura 2400 Mb/s E Gravação 1600MB/s - Aleg-710-512gcs;289,50
448;SSD 256GB Keepdata, M.2 2280, Sata Iii 6GB/s, Leitura 550mb/s, Gravação 500mb/s - KDM256G-J12;162,81
449;SSD Pny 500GB Cs1031, M.2 2280 NVMe 1.3, Pcie Gen3 X4, Leitura 2200MB/s, Gravação 1200MB/s - M280cs1031-500-Cl;252,24
450;SSD Adata 120GB, Su650, 2.5 Polegadas, Sata 3 - Asu650ss-120gt-r;120,00
451;SSD 480GB, Hikvision, Sata Iii 2,5, Hs-ssd-c100-480g;243,98
452;SSD Crucial  Externo 1TB X6;778,05
