ID;Descrição;Preço em R$
246;Placa-Mãe Gigabyte X670 Aorus Elite Ax, AMD Am5, ATX, DDR5;3.451,46
247;Placa-Mãe Afox H61, Intel LGA 1155, mATX- IH61-MA2-V3;219,90
248;Placa Mãe Asus Tuf Gaming Z790-plus, WIFI - 90mb1d80-m0eay0i;2.869,00
249;Placa Mãe Gigabyte Ga-h110tn-m, DDR4, HDMI, LGA 1151;561,00
250;Placa-Mãe Goldentec G41, Intel LGA 775, DDR3 - GT43766;284,50
251;Placa-Mãe Gigabyte, Intel LGA 1200, DDR4, HDMI, D-SUB, RAID, M.2, USB 3.2 - H410M H;580,31
252;Placa Mãe Msi Mag B650m, AM5, Microatx, DDR5, Mortar Wi-Fi;2.111,90
253;Placa-Mãe Oxy BR, Intel H81 LGA 1150, ATX, DDR3;275,40
254;Placa Mãe, A520m-k Pro V14, Amd Colorful;543,26
255;Placa-Mãe MSI A520M-A PRO, AMD AM4, mATX, DDR4, HDMI, Gigalan;489,00
256;Placa-Mãe Gigabyte, Intel LGA 1151, mATX, DDR3 - GA-H110M-H;790,00
257;Placa-Mãe Biostar, Intel 1151 B365 MHC 8ª Geração, 2xDDR4 32GB, HDMI e VGA - B365-MHC-VERS.6.X;448,88
258;Placa Mãe Gigabyte AORUS Z790 PRO X, Intel, ATX, DDR5, RGB, Wi-Fi, Bluetooth - Z790 AORUS PRO X;4.629,99
259;Placa-Mãe Goline Gl H310m G, Socket LGA 1151, DDR4, D Sub DVI, HDMI 8 9 Ger;399,00
260;Placa Mãe Asrock H610m-hvs, Matx Lga 1700, DDR4, HDMI, VGA;480,55
261;Placa Mãe B650 Msi Mpg Edge WIFI, AMD Am5, ATX, DDR5;2.507,90
262;Placa-Mãe Gigabyte H410M H, Intel 10ª Geração, mATX, DDR4;669,82
263;Placa Mãe Gigabyte B760 Aorus Elite, DDR4, ATX, LGA 1700;2.391,90
264;Placa-Mãe Asus ROG Crosshair X670E Gene, AMD AM5, mATX, DDR5, USB4, Wi-Fi - 90MB1B80-M0EAY0;5.023,71
265;Placa-Mãe Asus Rog Strix Z790-F Gaming, Intel LGA 1700, Wi-Fi, ATX, DDR5 - 90MB18m0-M0eay0;3.907,16
266;Placa-Mãe Afox H61, Intel LGA 1155, DDR3 - IH61-MA2;603,90
267;Placa Mãe Gigabyte X670e Aorus Xtreme, DDR5, E-ATX, AM5;7.240,14
268;Placa Mãe Asrock B650M-HDV, M.2, AM5, DDR5, HDMI, DP TYPE-C, USB3.2, LAN 90 - MXBLA0-A0UAYZ;1.050,00
269;Placa-Mãe Asus Prime, Intel 1151, R2.0 - H310M-D;806,90
270;Placa-Mãe Brazil PC, Intel LGA 1151, VGA, HDMI, USB 3.0 - BPC-H310-CNBLS;579,00
271;Placa Mãe Brx A320/br, Chipset AMD A320, Intel A320, DDR4;349,90
272;Placa Mãe Biostar H81mhv3, 3.0 Socket, DDR3, LGA 1150, VGA;499,20
273;Placa Mãe Oem Hm55 1156 Ddr3 Intel I3/i5/i7, 1ª Geração;480,00
274;Placa Mae Ght Hm55, 1156, H55, DDR3;356,90
275;Placa Mãe Msi A320m A Pro, AMD AM4, DDR4;542,12
276;Placa Mãe Asrock, Intel H610m, LGA 1700, DDR4;969,00
277;Placa-Mãe Afox, Intel LGA 1150, mATX, DDR3 - IH81-MA;503,98
278;Placa Mãe Gigabyte Mw51-hp0, LGA 2066, DDR4 ECC, Chipset C422, Dual Lan, Para Servidor Xeon;8.054,99
279;Placa Mãe Gigabyte B760i Aorus Pro, Intel LGA 1700, DDR4, WI-FI, M.2;2.500,86
280;Placa Mãe Keepdata H81-kdgnv Socket, LGA 1150, VGA, DDR3;484,63
281;Placa Mãe Keepdata H110-kdgnv Socket, LGA 1151, VGA, DDR4;606,39
282;Placa-Mãe Goline Gl-h110-GD4 Intel LGA 1151, 322GB, DDR4, VGA;300,00
283;Placa Mae Reference H610-gm2, Gigabit, M.2, LGA 1700, Matx, DDR4;659,60
284;Placa Mãe Keepdata H510-kdgnv, LGA 1200, Giga/nvme/hdmi;570,00
285;Placa-Mãe Gigabyte B760 Aorus Elite, Intel Lga1700, Atx, Ddr4;1.805,46
286;Placa Mãe Duex Dx-h61zg M2, Chipset H61, Intel LGA 1155, Matx, DDR3, 2ª E 3ª Geração;243,90
287;Placa Mãe Goldente Gaming AMD B450m DDR4 | Gt;594,00
288;Placa Mãe Gigabyte B760m Aorus Elite, DDR4, MicroATX, LGA1700;1.618,10
289;Placa Mãe Gigabyte B760m H, DDR4, Micro ATX, LGA1700;928,34
290;Placa S1150 Goldentec,H81, DDR3 M2;535,56
291;Placa Mae Biostar H610mh, LGA 1700, DDR4;520,45
292;Placa Mae Esonic H110 Intel, LGA1151;479,00
293;Placa Mãe Gigabyte Z790 Aorus Elite Ax, DDR4, WIFI, ATX, M.2;3.390,00
294;Placa Mãe B75 1155 Brx, C/ Caixa Box Lan, 10, 100, 1000;399,90
295;Kit Placa Mãe Oem H61 1155 Processador Core I5 2400 4GB RAM;680,00
296;Placa-Mãe Brazil PC, Intel H55 LGA 1156, DDR3 - BPC-H55-V1.51;566,99
297;Placa Mãe Keepdata H61-kdgnv, LGA 1155, Giga/nvme/hdmi;240,00
298;Placa Mãe Keepdata B75-kdgnv Socket, LGA 1155, VGA, DDR3;423,75
299;Placa Mãe Keepdata H55-kdg Socket, LGA 1156, VGA, DDR3;289,80
300;Placa Mae Duex Intel Socket 1150, DDR3;456,00
301;Placa Mae Asrock H510m-hdv m.2 Se, DDR4;480,00
302;Placa Mãe Ght, H81, LGA 1150, DDR3, VGA, HDMI;264,90
303;Placa Mãe Gigabyte B760m Ds3h, Intel LGA1700, Microatx, DDR4;1.315,90
304;Placa Mãe I3/i5/i7 Pcware Ipmh610g;493,41
305;Placa Mãe Duex Dx-b760zg, Intel 13ª, 12ª Geração, DDR5, LGA1700, Micro ATX;785,26
306;USADO - Placa-mãe Asus Prime - A320m-k/br, Amd Am4, Matx, Ddr4 - Excelente;493,81
307;USADO - Placa Mae H510m-k M.2, V20, Intel 1200  - Excelente;421,86
308;Placa Mãe Gigabyte Z790i Aorus Ultra, Wi-fi, Ddr5, Itx, Lga1700;6.379,90
309;Placa-Mãe Msi Mag Z790 Tomahawk Wi-Fi, Intel LGA 1700, DDR4 - 911-7d91-006;3.474,77
310;Placa Mãe Msi B760 Gaming Plus, Intel, Lga 1700, DDR5, Wifi  - 911-7d98-007;1.739,90
311;Placa Mãe Gigabyte, B450m K, AMD, Am4, MATX, DDR4;540,00
312;Placa Mãe Keepdata H81-kdgnv, LGA 1150, Giga/nvme/hdmi.;360,75
313;Placa-Mãe Lga Am4 Dx-a320 - Duex;450,47
314;Placa Mãe Goldentec, AMD, A320 DDR4 | Gt;440,32
315;Placa Mãe Gigabyte B650m S2h, DDR5, Micro ATX Am5;1.169,90
316;Placa Mãe Asus I3/i5/i7, Prime Mini Itx H510t2/csm 10/11 Geração;1.064,70
317;Placa Mãe Gigabyte B760m, Aorus Elite (rev. 1.0), LGA 1700, DDR5;2.190,00
318;Placa Mãe Asus Prime H310m-e R2.0/br,1151,DDR4,HDMId-sub,USB, 3.1/m.2;895,90
319;Placa-Mãe BRX H510, Intel, 1200, Micro ATX, VGA, HDMI, DDR4;459,90
320;Placa Mãe Ddr2 Desktop Dell Vostro A180 0h086h;47,10
321;Placa Mae Intel 775, ATX 975X - BOXD975XBXLKR;299,00
322;Placa Mãe Para Servidor Intel Xeon Asrock E3c252d4u - (lga 1200 - Ddr4 Ecc), Chipset C252, Dual Lan;4.625,99
323;Placa Mãe Keepdata H61-kdgnv Socket, LGA 1155, VGA, DDR3;362,86
324;Placa Mae Asrock, Intel 1700 H610 2xddr4 HDMI/VGA, H610m-hdv;551,65
325;Placa Mãe Goldentec Gaming AMD B550m DDR4 | Gt;714,12
326;Placa Mãe Knup A520, AMD Ryzen AM4, HDMI, DDR4, 16GB,  6 GB/s USB 3.0;560,01
327;Placa-Mãe Msi Mag Z790 Tomahawk Wi-Fi, Intel LGA 1700, DDR5 - 911-7d91-019;3.419,90
328;Placa Mãe Msi Mag B760 Tomahawk, Intel, Lga 1700, DDR4, Wifi - 911-7d96-003;2.383,66
329;Placa-Mãe Msi Pro B550m-P Gen3, AMD AM4, Matx, DDR4, Chipset B550 - 911-7d95-010;839,90
330;Placa Mãe Duex Dx H61zg, DDR3, Socket 1155, M-ATX, Chipset Intel H61;295,99
331;Placa Mãe Ght H61, Intel 2ª, 3ª Geração, DDR3, Socket LGA1155;215,06
332;Placa Mãe Gigabyte Z790i Aorus Ultra, Intel LGA 1700, DDR5, M.2;3.899,61
333;Placa Mãe Knup Pci Express Chipset, Intel LGA 1155, DDR3, 16GB, USB 2.0;391,24
334;Placa Mae Revenger G-h61/k, DDR3, Socket 1155;330,90
335;Placa Mãe Msi B760 Gaming Plus, Wi-fi, DDR5, ATX, LGA1700;3.189,90
336;Processador Intel Core I5 13400f, 2.50ghz, 10-core, LGA1700;2.549,90
337;Placa Mae Duex Intel, DDR3, H81 - Dx H81zg M2;324,90
338;Placa Mãe Gigabyte, Para Intel H510m H, V2, LGA 1200 Ultra Durable, 2x, DDR4, Matx;659,90
339;Placa-Mãe Goldentech, Intel, LGA 1151, H310C, DDR4, GT;452,23
340;Placa-Mãe Goldentech, Intel, LGA 1151, H310C, DDR4, GT;452,23
341;Placa Mae Afox Ih61-ma5-v3;312,80
342;Placa-Mãe Biostar, AMD, DDR3, HDMI - A68N-2100K;399,88
343;Placa-Mãe AsRock, AMD AM3, LGA - 760GM-HD;741,50
344;Placa-Mãe Goldentec, Intel 1150 H81M, SQBOX;306,00
345;Placa Mãe Biostar A520mh, AMD, Am4 MATX, DDR4;503,67
346;Placa-Mãe Western Digital, Intel 1151 H310M, 2xDDR4, HDMI e VGA, DVI, 9G - PRO-VDH;584,99
347;Placa Mãe Goline, Chipset Intel LGA775, DDR3 -  GL-41-MA G41;399,00
348;Placa-Mãe Goline, Intel 1151, DDR3, VGA e HDMI - GL-H110-MA;574,00
349;Placa-Mãe Daixu B75M, Intel LGA 1155, DDR3 até 16GB;549,99
350;Placa-Mãe Gigabyte C621 Aorus Xtreme, Intel LGA 3647, DDR4;10.744,75
351;Placa-Mãe Positivo Premium, Intel Celeron CPU Onboard, Para Notebook - 6-71-W54T0-D03;350,00
352;Placa-Mãe Bluecase Bulk, AMD AM3+, mATX, DDR3, 760G - BMB78-D2;432,00
353;Placa Mãe Gigabyte B550M Aorus Elite, AMD AM4, Micro ATX, DDR4;0
354;Placa Mãe Gigabyte B660M Aorus PRO, Intel LGA 1700, mATX, DDR4, M.2 NVME;0
355;Placa Mãe Asus TUF Gaming B650M-Plus Wi-Fi, AMD AM5 B650, mATX, DDR5, Wi-Fi - 90MB1BF0-M0EAY0;0
356;Placa Mãe Asus ROG STRIX B760-F Gaming Wi-Fi, Intel LGA 1700, ATX, DDR5, Wi-Fi - 90MB1CT0-M0EAY0;0
357;Placa Mãe Asus Tuf Gaming Z690-Plus D4, Intel 1700 Z690, ATX, DDR4, RGB;0
358;Placa Mãe Asus Prime B650M-A WiFi II - 90MB1EG0-M0EAY0;0
359;Placa Mãe Asus Prime Z790-A Wi-Fi, Intel LGA1700 Z790, ATX, DDR5 - 90MB1CS0-M0EAY0;0
360;Placa Mãe Asus TUF Gaming B550M-PLUS Wi-Fi II, AMD, mATX, DDR4, RGB, Wi-Fi - 90MB19Y0-M0EAY0;0
361;Placa Mãe Gigabyte Z790 UD AX, Intel, ATX, DDR5, Wi-Fi, Bluetooth - Z790 UD AX&#8203;0
362;Placa Mãe Asus TUF GAMING B760M-Plus, Intel LGA 1700, mATX, D4, DDR4 - 90MB1DI0-M0EAY0;0
363;Placa Mãe Z790-P MSI PRO Wi-Fi, Intel LGA 1700, ATX, DDR5 - PRO Z790-P WIFI;0
364;Placa Mãe Gigabyte H510M, Intel LGA 1200, mATX, DDR4, (rev. 1.0);0
365;Placa Mãe Afox Ih110d4-ma5-v2 H110 Intel, LGA 1151, Matx,DDR4;0
366;Placa Mãe Gigabyte B650M DS3H (Rev. 1.0), AMD, ATX, DDR5 AM5, RGB - B650M DS3H;0
367;Placa-Mãe Asus TUF Gaming X670E-Plus, AMD X670, AM5, ATX, DDR5 - 90MB1BJ0-M0EAY0;0
368;Placa Mãe Asus Rog Strix B650E-F Gaming WiFi, AMD, ATX, DDR5, RGB, WiFi, Bluetooth - 90MB1BQ0-M0EAY1;0
369;Placa Mãe Gigabyte B650M Aorus Elite AX, AMD,  Micro ATX, DDR5, Wi-Fi, Bluetooth - B650M Aorus ELITE AX;0
370;Placa Mãe Gigabyte B760M DS3H (rev. 1.0), LGA1700, DDR4;0
371;Placa Mãe Gigabyte B450M Gaming, AMD AM4, mATX, DDR4, (rev. 1.0);0
372;Placa Mãe Asrock X670E Steel Legend, ATX, AMD Ryzen, DDR5, Wifi, Bluetooth - 90-MXBJ40-A0UAYZ;0
373;Placa Mãe Asus ROG Strix Z790-I Gaming Wi-Fi, Intel LGA1700 Z790, ITX, DDR5 - 90MB1CM0-M0EAY0;0
374;Placa Mãe Gigabyte Z790 Aero G, Intel LGA1700, ATX, DDR5, Wi-Fi, Bluetooth - Z790 AERO G;0
375;Placa Mãe Asus TUF GAMING B760M-Plus Wi-Fi, Intel LGA 1700, mATX, D4,DDR4, Wi-Fi - 90MB1DG0-M0EAY0;0
376;Placa Mae Asus TUF Gaming X670E-Plus, AMD X670, AM5, DDR5 - 90MB1BJ0-C1BAY0;0
377;Placa Mãe Gigabyte Aorus B450 Elite V2, AMD B450, ATX, DDR4, (rev. 1.0);0
378;Placa Mãe Gigabyte Z790 Aorus Elite, LGA 1700, ATX, DDR5 - Z790 AORUS ELITE;0
379;Placa Mãe Asus Proart Z790 Creator, Intel, ATX, DDR5, WiFi, Bluetooth - 90MB1DV0-M1EAY0;0
380;Placa Mãe Asus TUF Gaming B660M-PLUS Wi-Fi D4, Intel LGA 1700 B660, mATX, DDR4;0
381;Placa Mãe Asus ROG Strix B550-F Gaming, AMD AM4, ATX, DDR4;0
382;Placa Mãe Gigabyte X670 Aorus Elite AX, AMD AM5, ATX, DDR5, LED RGB, Bluetooth, Wi-Fi 6E;0
383;Placa Mae Asus Prime Z590-P, Intel, mATX, DDR4, RGB - 90MB16I0-M0EAY0;0
384;Placa Mae Asus ROG Maximus Z790 Hero, Intel LGA1700 Z790, ATX, DDR5, Wi-Fi - 90MB1CI0-M0EAY0;0
385;Placa Mãe ASUS ProArt B650-Creator, AMD AM5 B650, ATX, DDR5 - 90MB1C40-M0EAY0;0
386;Placa-Mãe ASRock A520M-HVS, AMD AM4, Micro ATX, DDR4;0
387;Placa Mãe Gigabyte B760 AORUS ELITE AX (rev. 1.0), Intel LGA 1700, ATX, DDR4, WIFI - B760 A ELITE AX DDR4;0
388;Placa Mãe Asus Prime X670-P, AMD X670, AM5, DDR5 - 90MB1BU0-M0EAY0;0
389;Placa-Mãe Asus ROG Crosshair X670E Hero, AMD AM5, ATX, DDR5, Wi-Fi, M.2, USB/4 - 90MB1BC0-M0EAY0;0
390;Placa-Mãe Goldentec G41, Intel LGA 755, Micro ATX, DDR3 - 43766;0
391;Placa Mãe Asus TUF Gaming B650M-Plus, AMD AM5 B650, mATX, DDR5 - 90MB1BG0-M0EAY0;0
392;Placa Mãe Asus Prime X570-Pro, AMD AM4, ATX, DDR4;0
393;Placa Mãe Asus Rog Strix B760-i Gaming WiFi - 90MB1D90-M0EAY0;0
394;Placa Mãe Gigabyte B650M Gaming X AX, AMD, ATX, AM5, DDR5, Wi-Fi, Bluetooth - B650M GAMING X AX;0
395;Placa Mãe Gigabyte B560M DS3H V2, Intel LGA1200, Micro ATX, DDR4, (rev. 1.0);0
396;Placa Mãe Asus Prime B760M-A, Intel LGA 1700, D4, mATX, DDR4 - 90MB1D00-M0EAY0;0
397;Placa Mãe Asus ROG STRIX B760-A GAMING WIFI, Intel, ATX, DDR5, Wi-Fi, Bluetooth - 90MB1EP0-M0EAY0;0
398;Placa Mãe Asus Tuf Gaming Z790-Plus, Intel, ATX, DDR5, RGB, Wi-Fi, Bluetooth - 90MB1D80-M1EAY0;0
399;Placa Mãe Asus ROG Strix B650E-E Gaming Wi-Fi, AMD AM5 B650, ATX, DDR5, Wi-Fi - 90MB1BB0-M0EAY0;0
400;Placa Mãe Gigabyte H410M H V3, Intel LGA 1200, mATX, DDR4, (rev. 1.0);0
401;Placa Mãe MSI, Intel LGA 1700, mATX, DDR4 - PRO B660M-P DDR4;0
402;Placa Mãe Gigabyte Z790 Aorus Elite AX, LGA 1700, ATX, DDR5, Wi-Fi - Z790 AORUS ELITE AX;0
403;Placa Mãe Asus Rog Crosshair X670E Hero, AMD X670, AM5, DDR5, Wi-Fi - 90MB1BC0-M0EAY0;0
404;Placa Mãe Asus ROG Strix Z490-I Gaming, Intel LGA 1200, Mini-ITX, DDR4;0
405;Placa Mãe Asus Prime X670-P Wi-Fi, AMD X670, AM5, DDR5 - 90MB1BV0-M0EAY0;0
406;Placa Mãe Gigabyte A520M S2H, AMD AM4, DDR4;0
407;Placa Mãe Asus Prime B450M-Gaming II, Micro ATX, AMD AM4, DDR4 - 90MB17W0-C1BAY0;0
408;Placa Mãe Gigabyte B660M Aorus PRO AX, Intel LGA1700, Micro ATX, DDR5,  Wi-Fi, Bluetooth, (rev. 1.x);0
409;Placa Mãe Gigabyte GA-A320M-S2H, AMD AM4, mATX, DDR4;0
410;Placa Mãe Gigabyte Z590M Gaming X, LGA 1200, Micro ATX, DDR4, (rev. 1.0);0
411;Placa Mãe Asus Prime H410M-E, Intel LGA 1200, mATX, DDR4;0
412;Placa Mae Asus ProArt X670E-Creator Wi-Fi, AMD X670, AM5, DDR5 - 90MB1B90-M0EAY0;0
413;Placa Mãe MSI Mortar, AMD AM4, mATX, DDR4 - MAG B550M MORTAR;0
414;Placa Mãe Gigabyte Z690 Gaming X, Intel LGA 1700, ATX, DDR5, M.2 NVMe;0
415;Placa Mãe ASUS PRIME Z790M-PLUS, Intel LGA 1700, mATX, DDR5, RGB - 90MB1E70-M0EAY0;0
416;Placa Mãe Asus TUF Gaming B560M-PLUS, Intel LGA1200, microATX, DDR4;0
417;Placa Mãe Z790 MSI MAG Tomahawk Wi-Fi, Intel LGA 1700, ATX, DDR4 - MAG Z790 TOMAHAWK WIFI DDR4;0
418;Placa Mãe Asus PRIME B550M-K, AMD Socket AM4, mATX, DDR4 - 90MB14V0-M0EAY0;0
419;Placa Mãe Gigabyte B650M Aorus Elite, AMD, Micro ATX, DDR5 - B650M AORUS ELITE;0
420;Placa Mãe Gigabyte A620M DS3H, AMD AM5, mATX, DDR5, RGB;0
421;Placa Mãe Goldentec H61, Intel LGA 1155, Micro ATX, DDR3 - 43764;0
422;Placa Mãe Asus Prime Z690-A, Intel 1700, DDR5, ATX, RGB;0
423;Placa Mãe Asus Prime B650-Plus, AMD AM5 B650, ATX, DDR5 - 90MB1BS0-M0EAY0;0
424;Placa Mãe Gigabyte B760 GAMING X AX (rev. 1.0), LGA 1700, Wifi, DDR4;0
425;Placa Mãe MSI B560M PRO-VDH, Intel LGA 1200, MATX, DDR4;0
426;Placa Mãe Gigabyte B760M Aorus Elite AX, Intel, ATX, DDR5, Wi-Fi, Bluetooth - B760M AORUS ELITE AX;0
427;Placa Mãe Asus ROG Strix B660-F Gaming Wi-Fi, Intel LGA 1700 B660, ATX, DDR5;0
428;Placa Mãe Gigabyte B450M Aorus Elite, AMD AM4, Micro ATX, DDR4;0
429;Placa Mãe ASUS ROG Strix B550-A Gaming, AMD B550, ATX, DDR4;0
430;Placa Mãe Asus Prime B560M-A, Intel LGA1200, mATX, DDR4;0
431;Placa Mãe MSI B450M Pro-M2 Max, AMD AM4, m-ATX, DDR4;0
432;Placa Mãe Gigabyte Aorus B450 Aorus M, AMD AM4, mATX, DDR4;0
433;Placa Mãe ASRock B660M Phantom Gaming 4, Intel, M-ATX, DDR4, Socket, LGA 1700;0
434;Placa Mãe ASRock H510M-HDV/M.2, Intel LGA1200, mATX, DDR4;0
435;Placa Mãe Asus Rog Maximus Z790 Apex, Intel, ATX, DDR5, RGB, WiFi, Bluetooth, LGA 1700 - 90MB1CF0-M0EAY0;0
436;Placa-Mãe Asus ROG Strix X570-F Gaming, AMD AM4, ATX, DDR4;0
437;Placa Mãe Gigabyte H410M S2H V3, Intel LGA 1200, mATX, DDR4, (rev. 1.0);0
438;Placa Mãe Asus Prime H310M-E R2.0/BR, Intel LGA 1151, mATX, DDR4;0
439;Placa-Mãe ASRock Z690 Taichi, Intel LGA 1700, ATX, DDR5, M.2 NVMe, Wi-Fi, Bluetooth - Z690 Taichi;0
440;Placa Mãe Asus Prime B760M-A Wi-Fi, Intel LGA 1700, mATX, D4,DDR4, Wi-Fi - 90MB1CX0-M0EAY0;0
441;Placa Mãe Gigabyte B550M Gaming, AMD AM4, Micro ATX, DDR4;0
442;Placa Mãe Gigabyte B760M Gaming X (rev. 1.0),  Intel, Micro ATX, DDR4 - B760M GAMING X DDR4;0
443;Placa Mãe MSI PRO H410M-B, LGA1200, mATX, DDR4;0
444;Placa Mãe ASRock H310CM-HG4, Intel LGA 1151, mATX, DDR4;0
445;Placa Mãe Gigabyte Z590 Aorus Ultra Wi-Fi, LGA 1200, ATX, DDR4, (rev. 1.0);0
446;Placa-Mãe ASRock Z690 Extreme, Intel LGA 1700, ATX, DDR4, M.2 NVMe - Z690 EXTREME;0
447;Placa Mãe Gigabyte B550 Aorus Master, AMD AM4, ATX, DDR4;0
448;Placa Mãe MSI PRO B660M-A, LGA 1700, mATX, DDR4 - 911-7D43-004;0
449;Placa Mãe ASRock B560M Steel Legend, Intel LGA 1200, Micro ATX, DDR4;0
450;Placa Mãe Asus Rog Strix Z790-A Gaming Wi-Fi D4, Intel, ATX, DDR5, Wi-Fi, Bluetooth - 90MB1E00-M0EAY0;0
451;Placa Mãe Gigabyte B660M Gaming X DDR4, Intel, mATX, DDR4 - B660MGAMINGXDDR4;0
452;Placa Mãe Gigabyte Z790 Gaming X AX, Intel, ATX, DDR5, Wi-Fi, Bluetooth - Z790 GAMING X AX;0
453;Placa Mãe Asus TUF Gaming B650-Plus, AMD AM5 B650, ATX, DDR5 - 90MB1BY0-M0EAY0;0
454;Placa Mãe Asus TUF GAMING Z690-PLUS WIFI D4, Intel, ATX, DDR4, RGB, Wi-Fi;0
455;Placa Mãe Gigabyte Z690 Gaming X DDR4, Intel LGA 1700, ATX, DDR4, M.2 NVME, (rev. 1.0);0
456;Placa Mãe Asus ROG MAXIMUS Z690 EXTREME, Intel 1700 Z690, DDR5, EATX;0
457;Placa Mãe Gigabyte Z590 Aorus Master, Intel LGA1200, ATX, DDR4, Wi-Fi, RGB, Bluetooth, (rev. 1.0);0
458;Placa Mãe Asus TUF Gaming Z490-Plus, Intel LGA 1200, ATX, DDR4;0
459;Placa Mãe Gigabyte B760 Aorus Master (rev. 1.0), Intel, ATX, DDR4, Wi-Fi, Bluetooth - B760 AORUS MASTER DDR4;0
460;Placa Mãe NZXT N5 Z690, Intel Z690, ATX, DDR4, Wifi, Bluetooth, Preto - N5-Z69XT-B1;0
461;Placa Mãe Asus Prime Z690-P Wi-Fi, Intel 1700 Z690, DDR5, ATX;0
462;Placa Mãe Gigabyte Z590M, Intel LGA 1200, Micro ATX, DDR4, RGB Fusion 2.0, (rev. 1.0);0
463;Placa Mãe Asus TUF Gaming X570-Plus/BR, AMD AM4, ATX, DDR4;0
464;Placa Mãe Gigabyte Z690M Aorus Elite, Intel LGA 1700, mATX, DDR4, M.2 NVMe, (rev. 1.0);0
465;Placa Mãe Gigabyte B560M Aorus Elite, LGA 1200, Micro ATX, DDR4, (rev. 1.0);0
466;Placa Mãe Gigabyte B450M DS3H, AMD, mATX, DDR4;0
467;Placa Mãe Galax B550M EX, AMD AM4, M-ATX, DDR4;0
468;Placa-Mãe ASRock Z690 Steel Legend/D5, Intel LGA 1700, ATX, DDR5, M.2 NVMe - Z690 Steel Legend/D5;0
469;Placa Mãe Gigabyte H410M H, Intel LGA 1200, Micro ATX, DDR4;0
470;Placa Mãe Gigabyte H610M (rev. 1.0), Intel LGA1700, H610, DDR4, mATX - H610M H DDR4;0
471;Placa Mãe Asus TUF Gaming B450M-Pro II, AMD AM4, mATX, DDR4;0
472;Placa Mãe NZXT N5 Z690, Intel Z690, ATX, DDR4, Wifi, Bluetooth, Branco - N5-Z69XT-W1;0
473;Placa Mãe Gigabyte A520M H, AMD A520, mATX, DDR4, (rev. 1.0);0
474;Placa Mãe Asus TUF GAMING H770-PRO WIFI, Intel, ATX, DDR5, Wi-Fi, Bluetooth - 90MB1D50-M0EAY0;0
475;Placa Mãe Z790-P MSI PRO, Intel LGA 1700, ATX, DDR4 - PRO Z790-P DDR4;0
476;Placa Mãe Asus Rog Strix X670E-A Gaming Wi-Fi, AMD X670, AM5, DDR5 - 90MB1BM0-M0EAY0;0
477;Placa Mãe Gigabyte Z690 Aorus Elite AX, Intel LGA 1700, ATX, DDR4, M.2 NVMe, Wi-Fi, (rev. 1.0);0
478;Placa Mãe Gigabyte H610M S2H, Intel LGA1700, Micro ATX, DDR4, (rev. 1.1);0
479;Placa Mãe Gigabyte GA-A320M-H, AMD AM4, mATX, DDR4, (rev. 1.2);0
480;Placa Mãe Gigabyte B550M H, AMD AM4, Micro ATX, DDR4;0
481;Placa Mae ASRock B660M-HDV, Intel LGA 1700, ATX, DDR4, M.2 NVMe - B660M-HDV;0
482;Placa Mãe MSI PRO H610M-B DDR4, LGA1700, mATX, DDR4;0
483;Placa Mãe Asus TUF Gaming B660M-PLUS D4, Intel LGA 1700, mATX, DDR4, RGB;0
484;Placa Mãe B650 MSI MAG Tomahawk Wi-Fi, AMD AM5, ATX, DDR5 - MAG B650 TOMAHAWK WIFI;0
485;Placa Mãe Asus ROG Strix Z790-E Gaming Wi-Fi, Intel LGA1700 Z790, ATX, DDR5 - 90MB1CL0-M0EAY0;0
486;Placa Mãe Asus Prime H510M-E, Intel LGA 1200, microATX, DDR4;0
487;Placa Mãe Asus ROG Strix Z690-A Gaming Wi-Fi D4, Intel 1700 Z690, DDR4, ATX, RGB, Wi-Fi, Bluetooth;0
488;Placa Mãe Asus ROG Strix B650-A Gaming Wi-Fi, AMD AM5 B650, ATX, DDR5, Wi-Fi - 90MB1BP0-M0EAY0;0
489;Placa Mãe Asus Prime B760-Plus, Intel LGA 1700, D4,DDR4, ATX - 90MB1CW0-M0EAY0;0
490;Placa Mãe Asus TUF Gaming B460M-Plus, Intel LGA1200, mATX, DDR4;0
491;Placa Mãe MSI B560M-A PRO, Intel LGA 1200, Intel B560, mATX, DDR4;0
492;Placa Mãe Gigabyte H310M M.2, Intel LGA 1151, mATX, DDR4;0
493;Placa Mãe MSI MAG B660M Bazooka, Intel LGA 1700, mATX, DDR4 - MAG B660M BAZOOKA DDR4;0
494;Placa Mãe Gigabyte Z790 Aourus Master, Intel LGA 1700, E-ATX, DDR5, Wi-Fi, Bluetooth  - Z790 AORUS MASTER;0
495;Placa Mãe Gigabyte B660M DS3H AX, Intel LGA 1700, mATX, DDR4, M.2 NVME, Wi-Fi;0
496;Placa Mãe Asus Prime H610M-A D4, LGA 1700 H610, mATX, DDR4;0
497;Placa Mae Asus ROG Strix X670E-F Gaming Wi-Fi, AMD X670, AM5, DDR5 - 90MB1BA0-M0EAY0;0
498;Placa Mãe MSI H310M Pro-VDH Plus, Intel LGA 1151, m-ATX, DDR4;0
499;Placa Mãe ASRock B560M-HDV, Intel LGA 1200, Micro ATX, DDR4;0
500;Placa Mãe Asus Prime B550M-K, AMD AM4, mATX, DDR4;0
501;Placa Mãe Asus Rog Crosshair X670E Gene, AMD X670, AM5, DDR5, Wi-Fi - 90MB1B80-M0EAY0;0
